date,ticker,mode,value,invested
2018-06-11,UPRO,hybrid_exit,4426.23,2900.00
2018-06-12,UPRO,hybrid_exit,4445.57,2900.00
2018-06-13,UPRO,hybrid_exit,4394.59,2900.00
2018-06-14,UPRO,hybrid_exit,4431.50,2900.00
2018-06-15,UPRO,hybrid_exit,4413.05,2900.00
2018-06-18,UPRO,hybrid_exit,4381.41,2900.00
2018-06-19,UPRO,hybrid_exit,4333.07,2900.00
2018-06-20,UPRO,hybrid_exit,4350.49,2900.00
2018-06-21,UPRO,hybrid_exit,4271.31,2900.00
2018-06-22,UPRO,hybrid_exit,4291.54,2900.00
2018-06-25,UPRO,hybrid_exit,4120.86,2900.00
2018-06-26,UPRO,hybrid_exit,4142.86,2900.00
2018-06-27,UPRO,hybrid_exit,4039.05,2900.00
2018-06-28,UPRO,hybrid_exit,4111.19,2900.00
2018-06-29,UPRO,hybrid_exit,4124.38,2900.00
2018-07-02,UPRO,hybrid_exit,4347.26,3100.00
2018-07-03,UPRO,hybrid_exit,4297.46,3100.00
2018-07-05,UPRO,hybrid_exit,4405.36,3100.00
2018-07-06,UPRO,hybrid_exit,4511.41,3100.00
2018-07-09,UPRO,hybrid_exit,4635.91,3100.00
2018-07-10,UPRO,hybrid_exit,4684.78,3100.00
2018-07-11,UPRO,hybrid_exit,4586.11,3100.00
2018-07-12,UPRO,hybrid_exit,4703.23,3100.00
2018-07-13,UPRO,hybrid_exit,4712.45,3100.00
2018-07-16,UPRO,hybrid_exit,4702.31,3100.00
2018-07-17,UPRO,hybrid_exit,4761.33,3100.00
2018-07-18,UPRO,hybrid_exit,4788.07,3100.00
2018-07-19,UPRO,hybrid_exit,4732.74,3100.00
2018-07-20,UPRO,hybrid_exit,4716.14,3100.00
2018-07-23,UPRO,hybrid_exit,4743.80,3100.00
2018-07-24,UPRO,hybrid_exit,4808.36,3100.00
2018-07-25,UPRO,hybrid_exit,4939.31,3100.00
2018-07-26,UPRO,hybrid_exit,4892.28,3100.00
2018-07-27,UPRO,hybrid_exit,4797.29,3100.00
2018-07-30,UPRO,hybrid_exit,4717.06,3100.00
2018-07-31,UPRO,hybrid_exit,4787.15,3100.00
2018-08-01,UPRO,hybrid_exit,4967.78,3300.00
2018-08-02,UPRO,hybrid_exit,5040.81,3300.00
2018-08-03,UPRO,hybrid_exit,5109.03,3300.00
2018-08-06,UPRO,hybrid_exit,5164.76,3300.00
2018-08-07,UPRO,hybrid_exit,5210.89,3300.00
2018-08-08,UPRO,hybrid_exit,5199.36,3300.00
2018-08-09,UPRO,hybrid_exit,5179.18,3300.00
2018-08-10,UPRO,hybrid_exit,5074.44,3300.00
2018-08-13,UPRO,hybrid_exit,5020.63,3300.00
2018-08-14,UPRO,hybrid_exit,5114.80,3300.00
2018-08-15,UPRO,hybrid_exit,5002.37,3300.00
2018-08-16,UPRO,hybrid_exit,5115.76,3300.00
2018-08-17,UPRO,hybrid_exit,5165.72,3300.00
2018-08-20,UPRO,hybrid_exit,5205.12,3300.00
2018-08-21,UPRO,hybrid_exit,5233.95,3300.00
2018-08-22,UPRO,hybrid_exit,5231.06,3300.00
2018-08-23,UPRO,hybrid_exit,5201.28,3300.00
2018-08-24,UPRO,hybrid_exit,5295.44,3300.00
2018-08-27,UPRO,hybrid_exit,5418.44,3300.00
2018-08-28,UPRO,hybrid_exit,5426.13,3300.00
2018-08-29,UPRO,hybrid_exit,5514.53,3300.00
2018-08-30,UPRO,hybrid_exit,5443.42,3300.00
2018-08-31,UPRO,hybrid_exit,5441.50,3300.00
2018-09-04,UPRO,hybrid_exit,5517.48,3400.00
2018-09-05,UPRO,hybrid_exit,5472.46,3400.00
2018-09-06,UPRO,hybrid_exit,5419.61,3400.00
2018-09-07,UPRO,hybrid_exit,5384.38,3400.00
2018-09-10,UPRO,hybrid_exit,5414.72,3400.00
2018-09-11,UPRO,hybrid_exit,5471.48,3400.00
2018-09-12,UPRO,hybrid_exit,5472.46,3400.00
2018-09-13,UPRO,hybrid_exit,5562.49,3400.00
2018-09-14,UPRO,hybrid_exit,5568.36,3400.00
2018-09-17,UPRO,hybrid_exit,5475.40,3400.00
2018-09-18,UPRO,hybrid_exit,5563.47,3400.00
2018-09-19,UPRO,hybrid_exit,5582.07,3400.00
2018-09-20,UPRO,hybrid_exit,5712.22,3400.00
2018-09-21,UPRO,hybrid_exit,5696.57,3400.00
2018-09-24,UPRO,hybrid_exit,5643.72,3400.00
2018-09-25,UPRO,hybrid_exit,5621.21,3400.00
2018-09-26,UPRO,hybrid_exit,5569.11,3400.00
2018-09-27,UPRO,hybrid_exit,5614.16,3400.00
2018-09-28,UPRO,hybrid_exit,5608.28,3400.00
2018-10-01,UPRO,hybrid_exit,5771.94,3500.00
2018-10-02,UPRO,hybrid_exit,5765.96,3500.00
2018-10-03,UPRO,hybrid_exit,5773.93,3500.00
2018-10-04,UPRO,hybrid_exit,5635.41,3500.00
2018-10-05,UPRO,hybrid_exit,5545.72,3500.00
2018-10-08,UPRO,hybrid_exit,5536.75,3500.00
2018-10-09,UPRO,hybrid_exit,5514.83,3500.00
2018-10-10,UPRO,hybrid_exit,4983.68,3500.00
2018-10-11,UPRO,hybrid_exit,4660.80,3500.00
2018-10-12,UPRO,hybrid_exit,4660.80,3500.00
2018-10-15,UPRO,hybrid_exit,4582.26,3500.00
2018-10-16,UPRO,hybrid_exit,4869.61,3500.00
2018-10-17,UPRO,hybrid_exit,4880.14,3500.00
2018-10-18,UPRO,hybrid_exit,4670.38,3500.00
2018-10-19,UPRO,hybrid_exit,4656.97,3500.00
2018-10-22,UPRO,hybrid_exit,4598.54,3500.00
2018-10-23,UPRO,hybrid_exit,4520.00,3500.00
2018-10-24,UPRO,hybrid_exit,4520.00,3500.00
2018-10-25,UPRO,hybrid_exit,4520.00,3500.00
2018-10-26,UPRO,hybrid_exit,4520.00,3500.00
2018-10-29,UPRO,hybrid_exit,4520.00,3500.00
2018-10-30,UPRO,hybrid_exit,4520.00,3500.00
2018-10-31,UPRO,hybrid_exit,4520.00,3500.00
2018-11-01,UPRO,hybrid_exit,4620.00,3600.00
2018-11-02,UPRO,hybrid_exit,4620.00,3600.00
2018-11-05,UPRO,hybrid_exit,4620.00,3600.00
2018-11-06,UPRO,hybrid_exit,4620.00,3600.00
2018-11-07,UPRO,hybrid_exit,4913.42,3600.00
2018-11-08,UPRO,hybrid_exit,4884.28,3600.00
2018-11-09,UPRO,hybrid_exit,4749.22,3600.00
2018-11-12,UPRO,hybrid_exit,4473.29,3600.00
2018-11-13,UPRO,hybrid_exit,4473.29,3600.00
2018-11-14,UPRO,hybrid_exit,4473.29,3600.00
2018-11-15,UPRO,hybrid_exit,4473.29,3600.00
2018-11-16,UPRO,hybrid_exit,4473.29,3600.00
2018-11-19,UPRO,hybrid_exit,4473.29,3600.00
2018-11-20,UPRO,hybrid_exit,4473.29,3600.00
2018-11-21,UPRO,hybrid_exit,4473.29,3600.00
2018-11-23,UPRO,hybrid_exit,4473.29,3600.00
2018-11-26,UPRO,hybrid_exit,4473.29,3600.00
2018-11-27,UPRO,hybrid_exit,4473.29,3600.00
2018-11-28,UPRO,hybrid_exit,4473.29,3600.00
2018-11-29,UPRO,hybrid_exit,4444.54,3600.00
2018-11-30,UPRO,hybrid_exit,4444.54,3600.00
2018-12-03,UPRO,hybrid_exit,4709.88,3700.00
2018-12-04,UPRO,hybrid_exit,4262.60,3700.00
2018-12-06,UPRO,hybrid_exit,4262.60,3700.00
2018-12-07,UPRO,hybrid_exit,4262.60,3700.00
2018-12-10,UPRO,hybrid_exit,4262.60,3700.00
2018-12-11,UPRO,hybrid_exit,4262.60,3700.00
2018-12-12,UPRO,hybrid_exit,4262.60,3700.00
2018-12-13,UPRO,hybrid_exit,4262.60,3700.00
2018-12-14,UPRO,hybrid_exit,4262.60,3700.00
2018-12-17,UPRO,hybrid_exit,4262.60,3700.00
2018-12-18,UPRO,hybrid_exit,4262.60,3700.00
2018-12-19,UPRO,hybrid_exit,4262.60,3700.00
2018-12-20,UPRO,hybrid_exit,4262.60,3700.00
2018-12-21,UPRO,hybrid_exit,4262.60,3700.00
2018-12-24,UPRO,hybrid_exit,4262.60,3700.00
2018-12-26,UPRO,hybrid_exit,4262.60,3700.00
2018-12-27,UPRO,hybrid_exit,4262.60,3700.00
2018-12-28,UPRO,hybrid_exit,4262.60,3700.00
2018-12-31,UPRO,hybrid_exit,4262.60,3700.00
2019-01-02,UPRO,hybrid_exit,4362.60,3800.00
2019-01-03,UPRO,hybrid_exit,4362.60,3800.00
2019-01-04,UPRO,hybrid_exit,4362.60,3800.00
2019-01-07,UPRO,hybrid_exit,4362.60,3800.00
2019-01-08,UPRO,hybrid_exit,4362.60,3800.00
2019-01-09,UPRO,hybrid_exit,4362.60,3800.00
2019-01-10,UPRO,hybrid_exit,4362.60,3800.00
2019-01-11,UPRO,hybrid_exit,4362.60,3800.00
2019-01-14,UPRO,hybrid_exit,4362.60,3800.00
2019-01-15,UPRO,hybrid_exit,4362.60,3800.00
2019-01-16,UPRO,hybrid_exit,4362.60,3800.00
2019-01-17,UPRO,hybrid_exit,4362.60,3800.00
2019-01-18,UPRO,hybrid_exit,4362.60,3800.00
2019-01-22,UPRO,hybrid_exit,4362.60,3800.00
2019-01-23,UPRO,hybrid_exit,4362.60,3800.00
2019-01-24,UPRO,hybrid_exit,4362.60,3800.00
2019-01-25,UPRO,hybrid_exit,4362.60,3800.00
2019-01-28,UPRO,hybrid_exit,4362.60,3800.00
2019-01-29,UPRO,hybrid_exit,4362.60,3800.00
2019-01-30,UPRO,hybrid_exit,4362.60,3800.00
2019-01-31,UPRO,hybrid_exit,4362.60,3800.00
2019-02-01,UPRO,hybrid_exit,4462.60,3900.00
2019-02-04,UPRO,hybrid_exit,4462.60,3900.00
2019-02-05,UPRO,hybrid_exit,4520.32,3900.00
2019-02-06,UPRO,hybrid_exit,4498.04,3900.00
2019-02-07,UPRO,hybrid_exit,4368.42,3900.00
2019-02-08,UPRO,hybrid_exit,4368.42,3900.00
2019-02-11,UPRO,hybrid_exit,4368.42,3900.00
2019-02-12,UPRO,hybrid_exit,4368.42,3900.00
2019-02-13,UPRO,hybrid_exit,4407.23,3900.00
2019-02-14,UPRO,hybrid_exit,4377.16,3900.00
2019-02-15,UPRO,hybrid_exit,4517.82,3900.00
2019-02-19,UPRO,hybrid_exit,4540.13,3900.00
2019-02-20,UPRO,hybrid_exit,4567.30,3900.00
2019-02-21,UPRO,hybrid_exit,4516.85,3900.00
2019-02-22,UPRO,hybrid_exit,4602.22,3900.00
2019-02-25,UPRO,hybrid_exit,4621.63,3900.00
2019-02-26,UPRO,hybrid_exit,4607.07,3900.00
2019-02-27,UPRO,hybrid_exit,4599.31,3900.00
2019-02-28,UPRO,hybrid_exit,4568.27,3900.00
2019-03-01,UPRO,hybrid_exit,4859.46,4100.00
2019-03-04,UPRO,hybrid_exit,4801.79,4100.00
2019-03-05,UPRO,hybrid_exit,4781.55,4100.00
2019-03-06,UPRO,hybrid_exit,4693.53,4100.00
2019-03-07,UPRO,hybrid_exit,4576.17,4100.00
2019-03-08,UPRO,hybrid_exit,4547.84,4100.00
2019-03-11,UPRO,hybrid_exit,4746.14,4100.00
2019-03-12,UPRO,hybrid_exit,4794.71,4100.00
2019-03-13,UPRO,hybrid_exit,4889.81,4100.00
2019-03-14,UPRO,hybrid_exit,4879.70,4100.00
2019-03-15,UPRO,hybrid_exit,4950.52,4100.00
2019-03-18,UPRO,hybrid_exit,5006.16,4100.00
2019-03-19,UPRO,hybrid_exit,5009.20,4100.00
2019-03-20,UPRO,hybrid_exit,4956.89,4100.00
2019-03-21,UPRO,hybrid_exit,5120.10,4100.00
2019-03-22,UPRO,hybrid_exit,4828.16,4100.00
2019-03-25,UPRO,hybrid_exit,4815.99,4100.00
2019-03-26,UPRO,hybrid_exit,4917.36,4100.00
2019-03-27,UPRO,hybrid_exit,4848.43,4100.00
2019-03-28,UPRO,hybrid_exit,4900.13,4100.00
2019-03-29,UPRO,hybrid_exit,4995.41,4100.00
2019-04-01,UPRO,hybrid_exit,5369.77,4300.00
2019-04-02,UPRO,hybrid_exit,5368.71,4300.00
2019-04-03,UPRO,hybrid_exit,5400.30,4300.00
2019-04-04,UPRO,hybrid_exit,5435.05,4300.00
2019-04-05,UPRO,hybrid_exit,5505.59,4300.00
2019-04-08,UPRO,hybrid_exit,5526.65,4300.00
2019-04-09,UPRO,hybrid_exit,5438.20,4300.00
2019-04-10,UPRO,hybrid_exit,5494.01,4300.00
2019-04-11,UPRO,hybrid_exit,5487.69,4300.00
2019-04-12,UPRO,hybrid_exit,5598.24,4300.00
2019-04-15,UPRO,hybrid_exit,5583.50,4300.00
2019-04-16,UPRO,hybrid_exit,5599.30,4300.00
2019-04-17,UPRO,hybrid_exit,5550.86,4300.00
2019-04-18,UPRO,hybrid_exit,5580.35,4300.00
2019-04-22,UPRO,hybrid_exit,5598.24,4300.00
2019-04-23,UPRO,hybrid_exit,5741.44,4300.00
2019-04-24,UPRO,hybrid_exit,5707.75,4300.00
2019-04-25,UPRO,hybrid_exit,5689.85,4300.00
2019-04-26,UPRO,hybrid_exit,5771.97,4300.00
2019-04-29,UPRO,hybrid_exit,5791.98,4300.00
2019-04-30,UPRO,hybrid_exit,5801.45,4300.00
2019-05-01,UPRO,hybrid_exit,5870.89,4500.00
2019-05-02,UPRO,hybrid_exit,5834.92,4500.00
2019-05-03,UPRO,hybrid_exit,5999.52,4500.00
2019-05-06,UPRO,hybrid_exit,5928.66,4500.00
2019-05-07,UPRO,hybrid_exit,5632.18,4500.00
2019-05-08,UPRO,hybrid_exit,5606.02,4500.00
2019-05-09,UPRO,hybrid_exit,5549.34,4500.00
2019-05-10,UPRO,hybrid_exit,5627.82,4500.00
2019-05-13,UPRO,hybrid_exit,5211.43,4500.00
2019-05-14,UPRO,hybrid_exit,5342.23,4500.00
2019-05-15,UPRO,hybrid_exit,5434.88,4500.00
2019-05-16,UPRO,hybrid_exit,5582.04,4500.00
2019-05-17,UPRO,hybrid_exit,5477.39,4500.00
2019-05-20,UPRO,hybrid_exit,5371.66,4500.00
2019-05-21,UPRO,hybrid_exit,5510.09,4500.00
2019-05-22,UPRO,hybrid_exit,5463.22,4500.00
2019-05-23,UPRO,hybrid_exit,5267.02,4500.00
2019-05-24,UPRO,hybrid_exit,5287.73,4500.00
2019-05-28,UPRO,hybrid_exit,5146.03,4500.00
2019-05-29,UPRO,hybrid_exit,5043.56,4500.00
2019-05-30,UPRO,hybrid_exit,5079.53,4500.00
2019-05-31,UPRO,hybrid_exit,4871.34,4500.00
2019-06-03,UPRO,hybrid_exit,4971.34,4600.00
2019-06-04,UPRO,hybrid_exit,4971.34,4600.00
2019-06-05,UPRO,hybrid_exit,5096.65,4600.00
2019-06-06,UPRO,hybrid_exit,5193.52,4600.00
2019-06-07,UPRO,hybrid_exit,5350.43,4600.00
2019-06-10,UPRO,hybrid_exit,5424.14,4600.00
2019-06-11,UPRO,hybrid_exit,5419.93,4600.00
2019-06-12,UPRO,hybrid_exit,5390.44,4600.00
2019-06-13,UPRO,hybrid_exit,5460.99,4600.00
2019-06-14,UPRO,hybrid_exit,5433.61,4600.00
2019-06-17,UPRO,hybrid_exit,5443.09,4600.00
2019-06-18,UPRO,hybrid_exit,5604.21,4600.00
2019-06-19,UPRO,hybrid_exit,5650.54,4600.00
2019-06-20,UPRO,hybrid_exit,5807.44,4600.00
2019-06-21,UPRO,hybrid_exit,5785.32,4600.00
2019-06-24,UPRO,hybrid_exit,5762.16,4600.00
2019-06-25,UPRO,hybrid_exit,5594.35,4600.00
2019-06-26,UPRO,hybrid_exit,5570.09,4600.00
2019-06-27,UPRO,hybrid_exit,5632.32,4600.00
2019-06-28,UPRO,hybrid_exit,5711.43,4600.00
2019-07-01,UPRO,hybrid_exit,6060.15,4800.00
2019-07-02,UPRO,hybrid_exit,6117.95,4800.00
2019-07-03,UPRO,hybrid_exit,6253.21,4800.00
2019-07-05,UPRO,hybrid_exit,6225.94,4800.00
2019-07-08,UPRO,hybrid_exit,6133.22,4800.00
2019-07-09,UPRO,hybrid_exit,6153.95,4800.00
2019-07-10,UPRO,hybrid_exit,6241.21,4800.00
2019-07-11,UPRO,hybrid_exit,6279.38,4800.00
2019-07-12,UPRO,hybrid_exit,6367.73,4800.00
2019-07-15,UPRO,hybrid_exit,6368.82,4800.00
2019-07-16,UPRO,hybrid_exit,6305.56,4800.00
2019-07-17,UPRO,hybrid_exit,6180.13,4800.00
2019-07-18,UPRO,hybrid_exit,6243.39,4800.00
2019-07-19,UPRO,hybrid_exit,6136.50,4800.00
2019-07-22,UPRO,hybrid_exit,6181.22,4800.00
2019-07-23,UPRO,hybrid_exit,6307.74,4800.00
2019-07-24,UPRO,hybrid_exit,6395.00,4800.00
2019-07-25,UPRO,hybrid_exit,6300.11,4800.00
2019-07-26,UPRO,hybrid_exit,6428.81,4800.00
2019-07-29,UPRO,hybrid_exit,6396.09,4800.00
2019-07-30,UPRO,hybrid_exit,6350.28,4800.00
2019-07-31,UPRO,hybrid_exit,6131.04,4800.00
2019-08-01,UPRO,hybrid_exit,6076.16,4900.00
2019-08-02,UPRO,hybrid_exit,5944.19,4900.00
2019-08-05,UPRO,hybrid_exit,5415.20,4900.00
2019-08-06,UPRO,hybrid_exit,5622.58,4900.00
2019-08-07,UPRO,hybrid_exit,5634.78,4900.00
2019-08-08,UPRO,hybrid_exit,5958.60,4900.00
2019-08-09,UPRO,hybrid_exit,5836.62,4900.00
2019-08-12,UPRO,hybrid_exit,5621.47,4900.00
2019-08-13,UPRO,hybrid_exit,5880.98,4900.00
2019-08-14,UPRO,hybrid_exit,5365.29,4900.00
2019-08-15,UPRO,hybrid_exit,5405.22,4900.00
2019-08-16,UPRO,hybrid_exit,5641.43,4900.00
2019-08-19,UPRO,hybrid_exit,5844.38,4900.00
2019-08-20,UPRO,hybrid_exit,5707.97,4900.00
2019-08-21,UPRO,hybrid_exit,5846.60,4900.00
2019-08-22,UPRO,hybrid_exit,5838.83,4900.00
2019-08-23,UPRO,hybrid_exit,5385.26,4900.00
2019-08-26,UPRO,hybrid_exit,5561.59,4900.00
2019-08-27,UPRO,hybrid_exit,5500.59,4900.00
2019-08-28,UPRO,hybrid_exit,5614.82,4900.00
2019-08-29,UPRO,hybrid_exit,5826.63,4900.00
2019-08-30,UPRO,hybrid_exit,5821.09,4900.00
2019-09-03,UPRO,hybrid_exit,5817.95,5000.00
2019-09-04,UPRO,hybrid_exit,6008.65,5000.00
2019-09-05,UPRO,hybrid_exit,6242.23,5000.00
2019-09-06,UPRO,hybrid_exit,6258.02,5000.00
2019-09-09,UPRO,hybrid_exit,6262.54,5000.00
2019-09-10,UPRO,hybrid_exit,6262.54,5000.00
2019-09-11,UPRO,hybrid_exit,6395.69,5000.00
2019-09-12,UPRO,hybrid_exit,6449.85,5000.00
2019-09-13,UPRO,hybrid_exit,6435.18,5000.00
2019-09-16,UPRO,hybrid_exit,6379.89,5000.00
2019-09-17,UPRO,hybrid_exit,6429.54,5000.00
2019-09-18,UPRO,hybrid_exit,6439.69,5000.00
2019-09-19,UPRO,hybrid_exit,6429.54,5000.00
2019-09-20,UPRO,hybrid_exit,6333.63,5000.00
2019-09-23,UPRO,hybrid_exit,6339.27,5000.00
2019-09-24,UPRO,hybrid_exit,6183.55,5000.00
2019-09-25,UPRO,hybrid_exit,6291.88,5000.00
2019-09-26,UPRO,hybrid_exit,6253.51,5000.00
2019-09-27,UPRO,hybrid_exit,6147.44,5000.00
2019-09-30,UPRO,hybrid_exit,6236.58,5000.00
2019-10-01,UPRO,hybrid_exit,6113.16,5100.00
2019-10-02,UPRO,hybrid_exit,5787.37,5100.00
2019-10-03,UPRO,hybrid_exit,5925.03,5100.00
2019-10-04,UPRO,hybrid_exit,6162.49,5100.00
2019-10-07,UPRO,hybrid_exit,6084.49,5100.00
2019-10-08,UPRO,hybrid_exit,5801.14,5100.00
2019-10-09,UPRO,hybrid_exit,5958.30,5100.00
2019-10-10,UPRO,hybrid_exit,6078.75,5100.00
2019-10-11,UPRO,hybrid_exit,6262.29,5100.00
2019-10-14,UPRO,hybrid_exit,6248.53,5100.00
2019-10-15,UPRO,hybrid_exit,6435.51,5100.00
2019-10-16,UPRO,hybrid_exit,6403.39,5100.00
2019-10-17,UPRO,hybrid_exit,6453.87,5100.00
2019-10-18,UPRO,hybrid_exit,6366.68,5100.00
2019-10-21,UPRO,hybrid_exit,6503.20,5100.00
2019-10-22,UPRO,hybrid_exit,6433.22,5100.00
2019-10-23,UPRO,hybrid_exit,6488.28,5100.00
2019-10-24,UPRO,hybrid_exit,6515.81,5100.00
2019-10-25,UPRO,hybrid_exit,6600.70,5100.00
2019-10-28,UPRO,hybrid_exit,6710.83,5100.00
2019-10-29,UPRO,hybrid_exit,6698.21,5100.00
2019-10-30,UPRO,hybrid_exit,6763.60,5100.00
2019-10-31,UPRO,hybrid_exit,6701.65,5100.00
2019-11-01,UPRO,hybrid_exit,6987.49,5200.00
2019-11-04,UPRO,hybrid_exit,7071.28,5200.00
2019-11-05,UPRO,hybrid_exit,7045.68,5200.00
2019-11-06,UPRO,hybrid_exit,7053.83,5200.00
2019-11-07,UPRO,hybrid_exit,7125.98,5200.00
2019-11-08,UPRO,hybrid_exit,7170.21,5200.00
2019-11-11,UPRO,hybrid_exit,7136.46,5200.00
2019-11-12,UPRO,hybrid_exit,7171.37,5200.00
2019-11-13,UPRO,hybrid_exit,7180.68,5200.00
2019-11-14,UPRO,hybrid_exit,7209.78,5200.00
2019-11-15,UPRO,hybrid_exit,7366.89,5200.00
2019-11-18,UPRO,hybrid_exit,7379.69,5200.00
2019-11-19,UPRO,hybrid_exit,7369.22,5200.00
2019-11-20,UPRO,hybrid_exit,7290.08,5200.00
2019-11-21,UPRO,hybrid_exit,7254.00,5200.00
2019-11-22,UPRO,hybrid_exit,7295.90,5200.00
2019-11-25,UPRO,hybrid_exit,7463.49,5200.00
2019-11-26,UPRO,hybrid_exit,7510.04,5200.00
2019-11-27,UPRO,hybrid_exit,7607.80,5200.00
2019-11-29,UPRO,hybrid_exit,7528.66,5200.00
2019-12-02,UPRO,hybrid_exit,7435.47,5300.00
2019-12-03,UPRO,hybrid_exit,7283.29,5300.00
2019-12-04,UPRO,hybrid_exit,7413.05,5300.00
2019-12-05,UPRO,hybrid_exit,7456.70,5300.00
2019-12-06,UPRO,hybrid_exit,7653.71,5300.00
2019-12-09,UPRO,hybrid_exit,7585.29,5300.00
2019-12-10,UPRO,hybrid_exit,7555.80,5300.00
2019-12-11,UPRO,hybrid_exit,7619.50,5300.00
2019-12-12,UPRO,hybrid_exit,7815.32,5300.00
2019-12-13,UPRO,hybrid_exit,7828.30,5300.00
2019-12-16,UPRO,hybrid_exit,7992.27,5300.00
2019-12-17,UPRO,hybrid_exit,7993.45,5300.00
2019-12-18,UPRO,hybrid_exit,7992.27,5300.00
2019-12-19,UPRO,hybrid_exit,8087.83,5300.00
2019-12-20,UPRO,hybrid_exit,8210.51,5300.00
2019-12-23,UPRO,hybrid_exit,8234.11,5300.00
2019-12-24,UPRO,hybrid_exit,8231.86,5300.00
2019-12-26,UPRO,hybrid_exit,8352.36,5300.00
2019-12-27,UPRO,hybrid_exit,8348.82,5300.00
2019-12-30,UPRO,hybrid_exit,8210.60,5300.00
2019-12-31,UPRO,hybrid_exit,8270.85,5300.00
2020-01-02,UPRO,hybrid_exit,8594.13,5400.00
2020-01-03,UPRO,hybrid_exit,8407.66,5400.00
2020-01-06,UPRO,hybrid_exit,8494.92,5400.00
2020-01-07,UPRO,hybrid_exit,8420.81,5400.00
2020-01-08,UPRO,hybrid_exit,8551.10,5400.00
2020-01-09,UPRO,hybrid_exit,8725.61,5400.00
2020-01-10,UPRO,hybrid_exit,8651.50,5400.00
2020-01-13,UPRO,hybrid_exit,8826.01,5400.00
2020-01-14,UPRO,hybrid_exit,8784.18,5400.00
2020-01-15,UPRO,hybrid_exit,8845.14,5400.00
2020-01-16,UPRO,hybrid_exit,9060.29,5400.00
2020-01-17,UPRO,hybrid_exit,9145.16,5400.00
2020-01-21,UPRO,hybrid_exit,9093.76,5400.00
2020-01-22,UPRO,hybrid_exit,9098.54,5400.00
2020-01-23,UPRO,hybrid_exit,9117.66,5400.00
2020-01-24,UPRO,hybrid_exit,8872.63,5400.00
2020-01-27,UPRO,hybrid_exit,8448.30,5400.00
2020-01-28,UPRO,hybrid_exit,8710.07,5400.00
2020-01-29,UPRO,hybrid_exit,8687.36,5400.00
2020-01-30,UPRO,hybrid_exit,8762.66,5400.00
2020-01-31,UPRO,hybrid_exit,8291.72,5400.00
2020-02-03,UPRO,hybrid_exit,8573.40,5500.00
2020-02-04,UPRO,hybrid_exit,8964.04,5500.00
2020-02-05,UPRO,hybrid_exit,9267.60,5500.00
2020-02-06,UPRO,hybrid_exit,9363.14,5500.00
2020-02-07,UPRO,hybrid_exit,9219.22,5500.00
2020-02-10,UPRO,hybrid_exit,9421.19,5500.00
2020-02-11,UPRO,hybrid_exit,9469.57,5500.00
2020-02-12,UPRO,hybrid_exit,9647.35,5500.00
2020-02-13,UPRO,hybrid_exit,9611.07,5500.00
2020-02-14,UPRO,hybrid_exit,9658.23,5500.00
2020-02-18,UPRO,hybrid_exit,9582.04,5500.00
2020-02-19,UPRO,hybrid_exit,9718.70,5500.00
2020-02-20,UPRO,hybrid_exit,9591.71,5500.00
2020-02-21,UPRO,hybrid_exit,9296.62,5500.00
2020-02-24,UPRO,hybrid_exit,8366.60,5500.00
2020-02-25,UPRO,hybrid_exit,7608.31,5500.00
2020-02-26,UPRO,hybrid_exit,7524.86,5500.00
2020-02-27,UPRO,hybrid_exit,6500.50,5500.00
2020-02-28,UPRO,hybrid_exit,6500.50,5500.00
2020-03-02,UPRO,hybrid_exit,6700.50,5700.00
2020-03-03,UPRO,hybrid_exit,6130.74,5700.00
2020-03-04,UPRO,hybrid_exit,6130.74,5700.00
2020-03-05,UPRO,hybrid_exit,5515.28,5700.00
2020-03-06,UPRO,hybrid_exit,5515.28,5700.00
2020-03-09,UPRO,hybrid_exit,5515.28,5700.00
2020-03-10,UPRO,hybrid_exit,5515.28,5700.00
2020-03-11,UPRO,hybrid_exit,5515.28,5700.00
2020-03-12,UPRO,hybrid_exit,5515.28,5700.00
2020-03-13,UPRO,hybrid_exit,5515.28,5700.00
2020-03-16,UPRO,hybrid_exit,5515.28,5700.00
2020-03-17,UPRO,hybrid_exit,5515.28,5700.00
2020-03-18,UPRO,hybrid_exit,5515.28,5700.00
2020-03-19,UPRO,hybrid_exit,5515.28,5700.00
2020-03-20,UPRO,hybrid_exit,5515.28,5700.00
2020-03-23,UPRO,hybrid_exit,5515.28,5700.00
2020-03-24,UPRO,hybrid_exit,5515.28,5700.00
2020-03-25,UPRO,hybrid_exit,5515.28,5700.00
2020-03-26,UPRO,hybrid_exit,5515.28,5700.00
2020-03-27,UPRO,hybrid_exit,5515.28,5700.00
2020-03-30,UPRO,hybrid_exit,5515.28,5700.00
2020-03-31,UPRO,hybrid_exit,5515.28,5700.00
2020-04-01,UPRO,hybrid_exit,5615.28,5800.00
2020-04-02,UPRO,hybrid_exit,5615.28,5800.00
2020-04-03,UPRO,hybrid_exit,5615.28,5800.00
2020-04-06,UPRO,hybrid_exit,5615.28,5800.00
2020-04-07,UPRO,hybrid_exit,5615.28,5800.00
2020-04-08,UPRO,hybrid_exit,5615.28,5800.00
2020-04-09,UPRO,hybrid_exit,5615.28,5800.00
2020-04-13,UPRO,hybrid_exit,5615.28,5800.00
2020-04-14,UPRO,hybrid_exit,5615.28,5800.00
2020-04-15,UPRO,hybrid_exit,5615.28,5800.00
2020-04-16,UPRO,hybrid_exit,5615.28,5800.00
